"ID#","SERIES","SHOT","YEAR","MON","DAY","TIME","SITE","LAT","LONG","NT","HOLE","HOB","GZALT","NT","TYPE","PUR","YD-MN","YD-MX","YD-EST","NT","YIELD","MAG","CRAT","VENT","DEVIC","WARHEAD","R","N","SOURCES"
"596","Bowline","Tyg-C SS","1968","DEC","12","15:10:00.08","NTS-YF","37.11800","-116.07800","","U2dc3c","-228.3","1268","","UG-S","WR","0","20","","","2","","50","V","","","LLNL","","1,2,5,8,af"
"597","Bowline","Tyg-D SS","1968","DEC","12","15:10:00.08","NTS-YF","37.12100","-116.07900","","U2dc4a","","1272","","UG-S","WR","0","20","","","1","","40","","","","LLNL","","1,2,5,af"
"598","Bowline","Tyg-E SS","1968","DEC","12","15:10:00.08","NTS-YF","37.12000","-116.07700","","U2dc5b","","1270","","UG-S","WR","0","20","","","3","","90","","","","LLNL","","1,2,5,af"
"599","Bowline","Tyg-F SS","1968","DEC","12","15:10:00.08","NTS-YF","37.11900","-116.08300","","U2dc6f","","1273","","UG-S","WR","0","20","","","4","","100","","","","LLNL","","1,2,5,af"
"600","Bowline","Scissors","1968","DEC","12","15:20:00.04","NTS-YF","37.00393","-116.03926","","U3gh","-240.58","1181","","UG-S","WR","0","20","","","1","3.90","100","V","","","LANL","","1,2,5,7,8,af"
"601","Bowline","Benham","1968","DEC","19","16:30:00.04","NTS-PM","37.23147","-116.47358","","U20c","-1402.08","1887","","UG-S","WR","1150","","","","1150","6.30","","","","","LLNL","","1,2,5"
"602","Bowline","Packard","1969","JAN","15","19:00:00.07","NTS-YF","37.14792","-116.06567","","U2u","-246.89","1288","","UG-S","WE","10","","","","10","","107","V 7","Ci","","LLNL","","1,2,5,6,8"
"603","Bowline","Wineskin","1969","JAN","15","19:30:00.04","NTS-RM","37.20914","-116.22539","","U12r","-518.16","2263","","UG-S","WR","20","200","40","S","40","5.30","","","","","LLNL","","1,2,5,7,q"
"604","Bowline","Shave","1969","JAN","22","15:00:00.04","NTS-YF","37.01549","-115.99430","","U3gk","-240.75","1191","","UG-S","WR","0","20","","","2","4.10","","","","","LANL","","1,2,5,7"
"605","Bowline","Vise","1969","JAN","30","15:00:00.038","NTS-YF","37.05331","-116.02925","","U3ej","-454.06","1204","","UG-S","WR","20","200","12","S","20","4.90","268","","","","LANL","","1,2,5,6,q"
"606","Bowline","Biggin","1969","JAN","30","15:17:00.12","NTS-YF","37.13331","-116.04026","","U9bz","-242.32","1257","","UG-S","WR","0","20","","","","","","","","","LLNL","","1,2,5"
"607","Bowline","Nipper","1969","FEB","4","15:00:00.04","NTS-YF","37.00267","-116.00914","","U3gl","-240.73","1178","","UG-S","WR","0","20","","","","","","","","","LANL","","1,2,5"
"608","Bowline","Winch","1969","FEB","4","15:00:00.04","NTS-YF","37.00944","-116.04230","","U3gf","-240.63","1185","","UG-S","WR","0","20","","","0.6","3.70","","","","","LANL","","1,2,5,7"
"609","Bowline","Cypress","1969","FEB","12","16:18:20.88","NTS-RM","37.16906","-116.21072","","U12g.09","-359.66","2265","H-41","UG-T","WE","0","20","15","S","15","","","","","","LLNL","","1,2,5,7,q"
"610","Bowline","Valise","1969","MAR","18","14:30:00.12","NTS-YF","37.13914","-116.04084","","U9by","-90.25","1261","","UG-S","SE","0","20","","","","","","V","","","LLNL","","1,2,5,8"
"611","Bowline","Chatty","1969","MAR","18","14:40:00.43","NTS-YF","37.16228","-116.07588","","U2bn","-194.77","1312","","UG-S","WR","0","20","","","0.8","3.80","70","V 0.7","Ci","","LLNL","","1,2,5,7,8,af"
"612","Bowline","Barsac","1969","MAR","20","18:12:00.04","NTS-YF","37.02200","-116.03019","","U3gc","-304.13","1187","","UG-S","WR","0","20","10","S","10","4.60","162","V 43","Ci","","LANL","","1,2,5,6,7,8,q"
"613","Bowline","Coffer","1969","MAR","21","14:30:00.41","NTS-YF","37.13322","-116.08667","","U2de","-464.82","1291","","UG-S","WR","0","100","26","S","26","4.90","120","V 10","Ci","","LLNL","","1,2,5,7,8,q,af"
"614","Bowline","Gourd-Amber S","1969","APR","24","13:04:00.14","NTS-YF","37.16397","-116.07964","","U2bf","-181.3","1320","","UG-S","WR","0","20","","","0.8","3.80","50","","","","LLNL","","1,2,5,7,af"
"615","Bowline","Gourd-Brown SS","1969","APR","24","13:04:00.14","NTS-YF","37.16000","-116.08200","","U2bl","","1317","","UG-S","WR","0","20","","","","","","","","","LLNL","","1,2,5"
"616","Bowline","Thistle","1969","APR","30","17:00:00.04","NTS-YF","37.09028","-116.00564","","U7t","-560.47","1281","","UG-S","WR","20","200","38","S","38","5.20","","","","","LANL","","1,2,5,q"
"617","Bowline","Blenton","1969","APR","30","17:00:00.04","NTS-YF","37.08150","-116.01394","","U7p","-557.73","1255","","UG-S","WR","20","200","51","S","51","5.30","","V","","","LANL","","1,2,5,8,q"
"618","Bowline","Purse","1969","MAY","7","13:45:00.04","NTS-PM","37.28289","-116.50064","","U20v","-598.75","1828","","UG-S","WR","20","200","90","S","90","5.80","137","","","","LLNL","","1,2,5,6,7,q"
"619","Bowline","Aliment","1969","MAY","15","18:00:00.04","NTS-YF","37.01187","-115.98508","","U2gj","-240.51","1207","","UG-S","WR","0","20","","","2","4.10","","","","","LANL","","1,2,5,7"
"620","Bowline","Ipecac-A S","1969","MAY","27","14:00:00.04","NTS-YF","37.01499","-116.00218","","U3hka","-124.18","1181","","UG-S","SE","0","20","","","","","","V","","","LANL","","1,2,5,8"
"621","Bowline","Ipecac-B SS","1969","MAY","27","14:00:00.04","NTS-YF","37.01500","-116.00100","","U3hkb","","1182","","UG-S","SE","0","20","","","","","","","","","LANL","","1,2,5"
"622","Bowline","Torrido","1969","MAY","27","14:15:00.04","NTS-YF","37.07511","-115.99531","","U7w","-514.72","1270","","UG-S","WR","20","200","22","S","22","5.00","306","","","","LANL","","1,2,5,6,q"
"623","Bowline","Tapper","1969","JUN","12","14:00:00.04","NTS-YF","37.00883","-116.03031","","U3go","-303","1181","","UG-S","WR","0","20","10","S","10","4.50","158","","","","LANL","","1,2,5,6,7,q"
"624","Bowline","Bowl-1 S","1969","JUN","26","16:00:00.13","NTS-YF","37.16248","-116.07862","","U2bo1","-198.12","1316","","UG-S","WR","0","20","","","2","4.10","","","","","LLNL","","1,2,5,7"
"625","Bowline","Bowl-2 SS","1969","JUN","26","16:00:00.13","NTS-YF","37.16100","-116.08000","","U2bo2","","1315","","UG-S","WR","0","20","","","3","","80","","","","LLNL","","1,2,5,af"
"626","Mandrel","Ildrim","1969","JUL","16","13:02:30.04","NTS-YF","37.11943","-116.05512","","U2au","-410.26","1256","","UG-S","WR","20","200","18","S","20","4.70","150","","","","LLNL","","1,2,5,6,7,q"
"627","Mandrel","Hutch","1969","JUL","16","14:55:00.04","NTS-YF","37.13953","-116.08744","","U2df","-548.64","1300","","UG-S","WR","20","200","120","S","120","5.60","274","V 1.1","kCi","","LLNL","","1,2,5,6,8,q"
"628","Mandrel","Spider-A S","1969","AUG","14","14:30:00.04","NTS-YF","37.16024","-116.06361","","U2bp1","-207.26","1292","","UG-S","WR","0","20","","","1","","7","V 2","Ci","","LLNL","","1,2,5,6,8"
"629","Mandrel","Spider-B SS","1969","AUG","14","14:30:00.04","NTS-YF","37.15800","-116.06500","","U2bp2","-213","1291","","UG-S","WR","0","20","","","1","","30","","","","LLNL","","1,2,5,af"
"630","Mandrel","Pliers","1969","AUG","27","13:45:00.04","NTS-YF","37.02150","-116.03808","","U3gn","-238.87","1187","","UG-S","WR","0","20","","","10","4.70","123","V","","","LANL","","1,2,5,6,8"
"631","Mandrel","Horehound","1969","AUG","27","13:45:00.04","NTS-YF","36.99270","-115.99553","","U3gm","-331.83","1174","","UG-S","WR","0","20","","","","","","","","","LANL","","1,2,5"
"632","Mandrel","Rulison","1969","SEP","10","21:00:00.01","-CO","39.40580","-107.94810","??","","-2570","2469","","UG-S","PR","40","","","","40","5.30","","V","","","LANL","","1,2,8"
"633","Mandrel","Minute Steak","1969","SEP","12","18:02:20.42","NTS-FF","36.87722","-115.92850","","U11f","-264.26","1007","","UG-S","WE","0","20","5","S","5","4.50","69","V 8.4","kCi","","LLNL","","1,2,5,6,8,q"
"634","Mandrel","Jorum","1969","SEP","16","14:30:00.04","NTS-PM","37.31414","-116.46067","","U20e","-1158.24","1898","","UG-S","WR","0","1000","800","S","800","6.20","","","","","LLNL","","1,2,5,7,q"
"635","Mandrel","Kyack-A S","1969","SEP","20","14:30:00.04","NTS-YF","37.15900","-116.06900","","U2bq1","-192.02","1296","","UG-S","WR","0","20","","","0.8","3.80","50","","","","LLNL","","1,2,5,7,af"
"636","Mandrel","Kyack-B SS","1969","SEP","20","14:30:00.04","NTS-YF","37.15700","-116.06700","","U2bq2","-192","1293","","UG-S","WR","0","20","","","1","","40","V 510","Ci","","LLNL","","1,2,5,8,af"
"637","Mandrel","Seaweed-C S","1969","OCT","1","14:30:00.04","NTS-YF","37.01051","-115.99957","","U3hk3","-118.43","1184","","UG-S","SE","0","20","","","","","","","","","LANL","","1,2,5"
"638","Mandrel","Seaweed-D SS","1969","OCT","1","14:30:00.04","NTS-YF","37.01000","-116.00000","","U3hkf","-118","1183","","UG-S","SE","0","20","","","","","","","","","LANL","","1,2,5,8"
"639","Mandrel","Seaweed-E SS","1969","OCT","1","14:30:00.04","NTS-YF","37.01400","-115.99900","","U3hkc","","1184","","UG-S","SE","0","20","","","","","","","","","LANL","","1,2,5"
"640","Mandrel","Milrow","1969","OCT","2","22:06:00.04","AK","51.41710","179.18230","?","","-1220","40","","UG-S","WR","1000","","","","1000","6.40","610","","","","LANL","","1,2,6"
"641","Mandrel","Pipkin","1969","OCT","8","14:30:00.14","NTS-PM","37.25672","-116.44075","","U20b","-624.84","1965","","UG-S","WR","200","1000","120","S","200","5.60","116","V 6","Ci","","LLNL","","1,2,5,6,7,8,q"
"642","Mandrel","Seaweed B","1969","OCT","16","14:00:00.04","NTS-YF","37.01277","-115.99826","","U3hkd","-118.55","1185","","UG-S","SE","0","20","","","","","","","","","LANL","","1,2,5"
"643","Mandrel","Cruet","1969","OCT","29","19:30:00.04","NTS-YF","37.12150","-116.12775","","U2cn","-263.65","1372","","UG-S","WR","11","","","","11","5.10","76","","","","LLNL","","1,2,5,6"
"644","Mandrel","Pod-A S","1969","OCT","29","20:00:00.04","NTS-YF","37.14021","-116.13050","","U2ch","-266.7","1397","H-31","UG-S","WR","16.7","200","16.7","T","16.7","5.00","","V 3.9","kCi","","LLNL","","1,2,5,8"
"645","Mandrel","Pod-B SS","1969","OCT","29","20:00:00.04","NTS-YF","37.14000","-116.14300","","U2ci","","1464","","UG-S","WR","","","","","","","","","","","LLNL","","1,2,5"
"646","Mandrel","Pod-C SS","1969","OCT","29","20:00:00.04","NTS-YF","37.13600","-116.14100","","U2dj","","1448","","UG-S","WR","","","","","","","","","","","LLNL","","1,2,5"
"647","Mandrel","Pod-D SS","1969","OCT","29","20:00:00.04","NTS-YF","37.13500","-116.13700","","U2ck","-312","1424","","UG-S","WR","","","","","","","","V","","","LLNL","","1,2,5,8"
"648","Mandrel","Calabash","1969","OCT","29","22:01:51.04","NTS-YF","37.14331","-116.06383","","U2av","-624.84","1283","","UG-S","WR","110","","140","S","110","5.70","300","","","","LLNL","","1,2,5,6,q"
"649","Mandrel","Scuttle","1969","NOV","13","15:15:00.13","NTS-YF","37.16463","-116.07483","","U2bh","-164.59","1312","","UG-S","WR","1.7","","","","1.7","","","V 210","Ci","","LLNL","","1,2,5,8"
"650","Mandrel","Piccalilli","1969","NOV","21","14:52:00.04","NTS-YF","37.03119","-116.00206","","U3fc","-393.8","1195","","UG-S","WR","20","200","22","S","22","5.00","224","","","","LANL","","1,2,5,6,q"
"651","Mandrel","Planer","1969","NOV","21","14:52:00.08","NTS-YF","37.04816","-116.02273","?","U3ei","-377.84","1183","","UG-S","WR","0","20","22","S","20","","","","","","LANL","","1,2,5,q"
"652","Mandrel","Diesel Train","1969","DEC","5","17:00:00.04","NTS-RM","37.17997","-116.21086","","U12e.11","-419.15","2207","","UG-T","WE","0","20","20","S","20","5.00","","","","","LANL","","1,2,5,7,q"
"653","Mandrel","Culantro-A S","1969","DEC","10","15:00:00.04","NTS-YF","37.01472","-116.00287","","U3hia","-134.13","1181","","UG-S","WR","0","20","","","","","","","","","LANL","","1,2,5"
"654","Mandrel","Culantro-B SS","1969","DEC","10","15:00:00.04","NTS-YF","37.01500","-116.00200","","U3hib","","1182","","UG-S","WR","0","20","","","","","","","","","LANL","","1,2,5"
"655","Mandrel","Tun-A S","1969","DEC","10","15:30:00.07","NTS-YF","37.16800","-116.08000","","U10am1","-193.55","1323","","UG-S","WR","0","20","","","2.5","4.20","30","","","","LLNL","","1,2,5,7,af"
"656","Mandrel","Tun-B SS","1969","DEC","10","15:30:00.07","NTS-YF","37.16900","-116.08000","","U10am2","-194","1324","","UG-S","WR","0","20","","","2","","50","V 72","Ci","","LLNL","","1,2,5,8,af"
"657","Mandrel","Tun-C SS","1969","DEC","10","15:30:00.07","NTS-YF","37.16800","-116.07800","","U10am3","-194","1319","","UG-S","WR","0","20","","","2","","50","V","","","LLNL","","1,2,5,8,af"
"658","Mandrel","Tun-D SS","1969","DEC","10","15:30:00.07","NTS-YF","37.16900","-116.07800","","U10am4","-256","1320","","UG-S","WR","0","20","","","3","","90","V","","","LLNL","","1,2,5,8,af"
"659","Mandrel","Grape A","1969","DEC","17","15:00:00.04","NTS-YF","37.08381","-116.00158","","U7s","-550.67","1274","","UG-S","WR","20","200","89","S","89","5.50","336","","","","LANL","","1,2,5,6,q"
"660","Mandrel","Lovage","1969","DEC","17","15:15:00.04","NTS-YF","37.00658","-116.02281","","U3fe","-378.05","1181","","UG-S","WR","0","20","16","S","16","4.80","193","","","","LANL","","1,2,5,6,q"
"661","Mandrel","Terrine-White S","1969","DEC","18","19:00:00.04","NTS-YF","37.12047","-116.03478","","U9bi1","-461.77","1264","","UG-S","WR","20","200","38","S","38","5.20","","V 48","Ci","","LLNL","","1,2,5,8,q"
"662","Mandrel","Terrine-Yellow SS","1969","DEC","18","19:00:00.04","NTS-YF","37.12100","-116.02900","","U9bi2","-417","1277","","UG-S","WR","20","200","","","","","","V","","","LLNL","","1,2,5,8"
"663","Mandrel","Fob-Green S","1970","JAN","23","16:30:00.21","NTS-YF","37.14100","-116.03800","","U9iv27","-266.7","1266","","UG-S","WR","0","20","","","8","4.60","76","","","","LLNL","","1,2,5,6"
"664","Mandrel","Fob-Red SS","1970","JAN","23","16:30:00.21","NTS-YF","37.13742","-116.03678","","U9iv24","","1263","","UG-S","WR","0","20","","","","","","","","","LLNL","","1,2,5"
"665","Mandrel","Fob-Blue SS","1970","JAN","23","16:30:00.21","NTS-YF","37.14100","-116.03400","","U9iy27","","1273","","UG-S","WR","0","20","","","","","","","","","LLNL","","1,2,5"
"666","Mandrel","Ajo","1970","JAN","30","17:00:00.04","NTS-YF","37.03083","-116.03475","","U3gd","-304.11","1191","","UG-S","WR","0","20","20","S","20","4.60","175","","","","LANL","","1,2,5,6,7,q"
"667","Mandrel","Grape B","1970","FEB","4","17:00:00.04","NTS-YF","37.09808","-116.02650","","U7v","-554.46","1269","","UG-S","WR","20","200","120","S","120","5.60","440","","","","LANL","","1,2,5,6,q"
"668","Mandrel","Belen","1970","FEB","4","17:00:00.07","NTS-YF","37.05502","-116.03884","","U3br","-420.8","1206","","UG-S","WR","20","200","210","S","97","","240","","","","LANL","","1,2,5,q,af"
"669","Mandrel","Labis","1970","FEB","5","15:00:00.04","NTS-YF","37.16397","-116.03883","","U10an","-441.96","1286","","UG-S","WR","25","","","","25","4.70","240","","","","LLNL","","1,2,5,6"
"670","Mandrel","Diana Mist","1970","FEB","11","19:15:00.04","NTS-RM","37.20128","-116.20522","","U12n.06","-402.02","2229","","UG-T","WE","0","20","12","S","12","4.70","","","","","LANL","","1,2,5,7,q"
"671","Mandrel","Cumarin","1970","FEB","25","14:28:38.04","NTS-YF","37.03667","-115.99958","","U3gz","-408.51","1206","","UG-S","WR","20","200","51","S","51","5.20","219","","","","LANL","","1,2,5,6,q"
"672","Mandrel","Yannigan-Red S","1970","FEB","26","15:30:00.04","NTS-YF","37.11636","-116.06144","","U2ay1","-388.62","1258","","UG-S","WR","20","200","70","S","70","5.30","287","V 320","Ci","","LLNL","","1,2,5,6,7,8,q"
"673","Mandrel","Yannigan-Blue SS","1970","FEB","26","15:30:00.04","NTS-YF","37.11400","-116.06700","","U2ay3","-394","1258","","UG-S","WR","20","200","","","20","","200","V","","","LLNL","","1,2,5,8,af"
"674","Mandrel","Yannigan-White SS","1970","FEB","26","15:30:00.04","NTS-YF","37.11800","-116.06700","","U2ay2","-363","1261","","UG-S","WR","20","200","","","30","","230","V","","","LLNL","","1,2,5,8,af"
"675","Mandrel","Cyathus","1970","MAR","6","14:24:00.94","NTS-YF","37.02311","-116.09175","??","U8b","-289.56","1353","","UG-S","WR","8.7","","","","8.7","4.50","60","V <46","Ci","","LLNL","","1,2,5,6,8"
"676","Mandrel","Arabis-Red S","1970","MAR","6","15:00:00.21","NTS-YF","37.14000","-116.03200","??","U9itsv26","-249.94","1276","H-29","UG-S","WR","0","20","","","3.5","4.30","113","","","","LLNL","","1,2,5,6"
"677","Mandrel","Arabis-Green SS","1970","MAR","6","15:00:00.21","NTS-YF","37.14200","-116.03500","","U9itsx28","","1270","","UG-S","WR","0","20","","","","","","","","","LLNL","","1,2,5"
"678","Mandrel","Arabis-Blue SS","1970","MAR","6","15:00:00.21","NTS-YF","37.14000","-116.03800","","U9itsz26","","1265","","UG-S","SE","0","20","","","","","","","","","LLNL","","1,2,5"
"679","Mandrel","Jal","1970","MAR","19","14:03:30.04","NTS-YF","37.00108","-116.02286","","U3hh","-301.39","1178","","UG-S","WR","0","20","6","S","6","4.10","139","","","","LANL","","1,2,5,6,7,q"
"680","Mandrel","Shaper","1970","MAR","23","23:05:00.04","NTS-YF","37.08622","-116.02111","","U7r","-560.44","1252","","UG-S","WR","20","200","89","S","89","5.50","335","","","","LANL","","1,2,5,6,q"
"681","Mandrel","Handley","1970","MAR","26","19:00:00.20","NTS-PM","37.30047","-116.53411","","U20m","-1209.14","1772","","UG-S","WR","1000","15000","1900","S","1900","6.50","400","","","","LLNL","","1,2,5,6,7,q"
"682","Mandrel","Snubber","1970","APR","21","14:30:00.04","NTS-YF","37.05489","-115.98811","","U3ev2s","-343.5","1253","","UG-S","WE","12.7","","9","S","12.7","4.60","","V 55","kCi","","LANL","","1,2,5,7,8,q"
"683","Mandrel","Can-Green S","1970","APR","21","15:00:00.04","NTS-YF","37.11200","-116.08300","","U2dd1","-274.32","1266","H-40","UG-S","WR","20","200","15","S","20","4.80","180","","","","LLNL","","1,2,5,6,7,q"
"684","Mandrel","Can-Red SS","1970","APR","21","15:00:00.04","NTS-YF","37.11558","-116.08011","?","U2dd4","","1268","","UG-S","WR","20","200","","","20","","170","","","","LLNL","","1,2,5,af"
"685","Mandrel","Beebalm","1970","MAY","1","14:13:00.04","NTS-YF","37.05922","-116.02817","","U3fn","-390.21","1209","","UG-S","WR","0","20","1","S","1","4.20","","","","","LANL","","1,2,5,7,q"
"686","Mandrel","Hod-C (Blue)","1970","MAY","1","14:25:00.00","NTS-YF","37.13800","-116.03200","","U9iz25","","1276","","UG-S","SE","0","20","","","","","","","","","LLNL","","1,2"
"687","Mandrel","Hod-A (Green) S","1970","MAY","1","14:40:00.17","NTS-YF","37.13600","-116.03500","","U9itsx23","-265.18","1268","","UG-S","WR","0","20","9","S","9","4.50","157","V 1","Ci","","LLNL","","1,2,5,6,7,8,q"
"688","Mandrel","Hod-B (Red) SS","1970","MAY","1","14:40:00.17","NTS-YF","37.13300","-116.03408","?","U9itsx20","-241","1266","","UG-S","WR","0","20","","","4","","110","V","","","LLNL","","1,2,5,8,af"
"689","Mandrel","Mint Leaf","1970","MAY","5","15:30:00.17","NTS-RM","37.21653","-116.18406","","U12t.01","-396.24","2094","","UG-T","WE","0","20","21","S","20","5.20","","V 960","kCi","","LLNL","","1,2,5,7,8,q"
"690","Mandrel","Diamond Dust","1970","MAY","12","14:00:00.04","NTS-16","37.01044","-116.20189","","U16a.05","-221.89","1899","","UG-T","VU","0","20","","","","","","V 5","Ci","","LANL","","1,2,5,8"
"691","Mandrel","Cornice-Yellow S","1970","MAY","15","13:30:00.17","NTS-YF","37.16600","-116.03600","","U10ap1","-390.14","1293","H-44","UG-S","WR","20","200","45","S","45","5.30","241","","","","LLNL","","1,2,5,6,7,q"
"692","Mandrel","Cornice-Green SS","1970","MAY","15","13:30:00.17","NTS-YF","37.16192","-116.03886","?","U10ap3","","1286","","UG-S","WR","20","200","","","40","","250","","","","LLNL","","1,2,5,af"
"693","Mandrel","Manzanas","1970","MAY","21","14:00:00.04","NTS-YF","37.02886","-115.99194","??","U3gr","-240.65","1194","","UG-S","WR","0","20","1","S","1","3.50","","V <0.2","Ci","","LANL","","1,2,5,7,8,q"
"694","Mandrel","Morrones","1970","MAY","21","14:15:00.03","NTS-YF","37.07081","-116.01300","","U3ei","-482.72","1237","","UG-S","WR","20","200","29","S","29","5.10","","","","","LANL","","1,2,5,q"
"695","Mandrel","Hudson Moon","1970","MAY","26","14:16:00.17","NTS-RM","37.18260","-116.21340","","U12e.12","-422.45","2274","","UG-T","WE","0","20","9","S","9","5.00","","V 1.3","kCi","","LLNL","","1,2,5,7,8,q"
"696","Mandrel","Flask-Green S","1970","MAY","26","15:00:00.05","NTS-YF","37.11300","-116.06300","","U2az1","-529","1251","H-53","UG-S","PR","105","","120","S","105","5.60","297","V 63","Ci","","LLNL","","1,2,5,6,8,q"
"697","Mandrel","Flask-Yellow SS","1970","MAY","26","15:00:00.05","NTS-YF","37.11800","-116.06400","","U2az2","-335","1259","","UG-S","PR","0.09","","","","0.09","","","V","","","LLNL","","1,2,5,8"
"698","Mandrel","Flask-Red SS","1970","MAY","26","15:00:00.05","NTS-YF","37.11619","-116.06670","?","U2az3","-152.4","1259","","UG-S","PR","0.035","","","","0.035","","","V","","","LLNL","","1,2,5,8"
"699","Mandrel","Piton-C","1970","MAY","28","11:45:00.20","NTS-YF","37.13847","-116.02992","","U9itsaa2","-100.58","1279","","UG-S","WR","0","20","","","2.5","4.20","","V 25","kCi","","LLNL","","1,2,5,8"
"700","Mandrel","Piton-A S","1970","MAY","28","12:00:00.164","NTS-YF","37.14398","-116.03262","","U9itsy30","-236.22","1274","","UG-S","WR","0","20","","","0.8","3.80","","V >10 Ci","","LLNL","","1,2,5,7,8",""
"701","Mandrel","Piton-B SS","1970","MAY","28","12:00:00.164","NTS-YF","37.14100","-116.03500","","U9itsx27","","1270","","UG-S","WR","0","20","","","","","","","","","LLNL","","1,2,5"
"702","Mandrel","Arnica-Yellow S","1970","JUN","26","13:00:00.04","NTS-YF","37.11392","-116.08614","","U2dd2","-309.37","1270","","UG-S","WR","0","20","","?","3.5","4.30","150","","","","LLNL","","1,2,5,6"
"703","Mandrel","Arnica-Violet SS","1970","JUN","26","13:00:00.04","NTS-YF","37.11700","-116.08500","","U2dd3","-264","1272","","UG-S","WR","0","20","","","2","","50","V 73","Ci","","LLNL","","1,2,5,8,af"
"704","Emery","Scree-Acajou S","1970","OCT","13","15:05:00.02","NTS-YF","37.13745","-116.03404","","U9itsx24","-249.33","1269","","UG-S","WR","0","20","","","1","3.90","","V 11","Ci","","LLNL","","1,2,5,7,8"
"705","Emery","Scree-Alhambra SS","1970","OCT","13","15:05:00.02","NTS-YF","37.13400","-116.03200","","U9itsz21","-192","1273","","UG-S","WR","0","20","","","2","","50","V","","","LLNL","","1,2,5,8,af"
"706","Emery","Scree-Chamois SS","1970","OCT","13","15:05:00.02","NTS-YF","37.13700","-116.03200","","U9itsz24","","1275","","UG-S","SE","0","20","","","","","","","","","LLNL","","1,2,5"
"707","Emery","Tijeras","1970","OCT","14","14:30:00.04","NTS-YF","37.07070","-116.00510","","U7y","-560.62","1249","","UG-S","WR","20","200","89","S","89","5.50","308","","","","LANL","","1,2,5,6,q"
"708","Emery","Truchas-Chacon S","1970","OCT","28","14:30:00.03","NTS-YF","37.01400","-116.01900","","U3hn","-118.38","1182","","UG-S","SE","0","20","","","","","","","","","LANL","","1,2,5"
"709","Emery","Truchas-Chamisal SS","1970","OCT","28","14:30:00.04","NTS-YF","37.01400","-116.01800","","U3ho","-118","1182","","UG-S","SE","0","20","","","","","","V 3","Ci","","LANL","","1,2,5,8"
"710","Emery","Truchas-Rodarte SS","1970","OCT","28","14:30:00.04","NTS-YF","37.01500","-116.02000","","U3hm","","1183","","UG-S","WR","0","20","","","8","","150","","","","LANL","","1,2,5,af"
"711","Emery","Abeytas","1970","NOV","5","15:00:00.04","NTS-YF","37.02947","-116.01181","","U3gx","-393.46","1188","","UG-S","WR","20","200","16","S","20","4.90","222","","","","LANL","","1,2,5,6,q"
"712","Emery","Penasco","1970","NOV","19","15:00:00.04","NTS-YF","37.01479","-116.01588","","U3hl","-270.92","1183","","UG-S","WR","0","20","","","2","4.10","150","","","","LANL","","1,2,5,7,af"
"713","Emery","Carrizozo S","1970","DEC","3","15:07:00.00","NTS-YF","37.00600","-116.04100","","U3hr","","1183","","UG-S","WR","0","20","","","","","","","","","LANL","","1,2,5"
"714","Emery","Corazon SS","1970","DEC","3","15:07:00.04","NTS-YF","37.00200","-116.03791","","U3ha","-241.12","1180","","UG-S","WR","0","20","","","0.1","3.10","","","","","LANL","","1,2,5,7"
"715","Emery","Canjilon","1970","DEC","16","16:00:00.05","NTS-YF","37.07252","-116.02499","","U3fq","-302.19","1227","","UG-S","WR","0","20","","","","","","","","","LANL","","1,2,5"
"716","Emery","Artesia","1970","DEC","16","16:00:00.09","NTS-YF","37.10017","-116.00794","","U7x","-484.83","1302","","UG-S","WR","20","200","","","45","5.20","268","","","","LANL","","1,2,5,6"
"717","Emery","Avens-Andorre S","1970","DEC","16","16:00:00.17","NTS-YF","37.14200","-116.04000","","U9itst28","","1264","","UG-S","WR","0","20","","","","","","","","","LLNL","","1,2,5"
"718","Emery","Avens-Alkermes SS","1970","DEC","16","16:00:00.17","NTS-YF","37.13700","-116.03900","","U9itsu24","","1262","","UG-S","WR","0","20","","","","","","","","","LLNL","","1,2,5"
"719","Emery","Avens-Asamite SS","1970","DEC","16","16:00:00.17","NTS-YF","37.13400","-116.03600","","U9itsw21","","1264","","UG-S","WR","0","20","","","","","","","","","LLNL","","1,2,5"
"720","Emery","Avens-Cream SS","1970","DEC","16","16:00:00.17","NTS-YF","37.14289","-116.03400","","U9itsx29","-292.91","1271","","UG-S","WR","0","20","","","20","5.10","177","V 66","Ci","","LLNL","","1,2,5,6,8"
"721","Emery","Carpetbag","1970","DEC","17","16:05:00.16","NTS-YF","37.12914","-116.08300","","U2dg","-661.42","1284","","UG-S","WR","220","","180","S","220","5.80","335","V 5","Ci","","LLNL","","1,2,5,6,8,q"
"722","Emery","Baneberry","1970","DEC","18","15:30:00.20","NTS-YF","37.17314","-116.09886","","U8d","-277.98","1367","","UG-S","WR","10","","28","S","10","5.20","150","V 6.7","MCi","","LLNL","","1,2,5,6,8,q"
"723","Emery","Embudo","1971","JUN","16","14:50:00.04","NTS-YF","37.03317","-116.01367","","U3hd","-303.06","1191","","UG-S","WR","0","20","18","S","18","4.90","157","","","","LANL","","1,2,5,6,7,q"
"724","Emery","Dexter","1971","JUN","23","14:00:00.04","NTS-YF","37.01321","-116.01642","","U3hs","-119.94","1182","","UG-S","SE","0","20","","","","","","","","","LANL","","1,2,5"
"725","Emery","Laguna","1971","JUN","23","15:30:00.04","NTS-YF","37.02197","-116.02267","","U3fd","-454.92","1186","","UG-S","WR","20","200","12","S","20","4.80","188","","","","LANL","","1,2,5,6,q"
