"ID#","SERIES","SHOT","YEAR","MON","DAY","TIME","SITE","LAT","LONG","NT","HOLE","HOB","GZALT","NT","TYPE","PUR","YD-MN","YD-MX","YD-EST","NT","YIELD","MAG","CRAT","VENT","DEVIC","WARHEAD","R","N","SOURCES"
"329","1969","306 SS","1969","SEP","11","04:02:00.0","STS-D","49.77778","77.98639","A","503","","682","A","UG-T","PR","0.001","20","","","","","C","","","","","","1,3,4,6,9,r"
"330","1969","307","1969","SEP","26","06:59:58.1","-RU","45.84800","42.60000","","?","-725","","","UG-S","I-OS","10","","","","10","5.60","C","","","","A","*","1,3,4,5,9,r"
"331","1969","308 S","1969","OCT","1","04:02:59.9","STS-D","49.78639","78.10806","A","607","","634","A","UG-T","WR","0.001","20","9.2","S","16","5.26","C","","","","A","","1,3,4,5,6,8,9,r"
"332","1969","308 SS","1969","OCT","1","04:02:59.9","STS-D","49.78639","78.10806","A","607","","634","A","UG-T","WR","0.001","20","","","","","C","","","","","","1,3,4,6,9,r"
"333","1969","309 S","1969","OCT","14","07:00:06.61","NZ-NS","73.39000","54.78700","","A-7","-500","","D","UG-T","WR","20","150","540","T*","540","6.30","C","","","KB-11/","A","","1,3,4,5,8,9,r"
"334","1969","309 SS","1969","OCT","14","07:00:06.6","NZ-NS","73.39000","54.78700","","A-7","","","","UG-T","WR","150","1500","","","","","C","","","KB-11/","C","h-7","1,3,4,9,r"
"335","1969","309 SS","1969","OCT","14","07:00:07","NZ-NS","73.40000","54.80000","*","A-9","-520","","**","UG-T","WR","150","1500","","","","","","V >1","kCi","KB-11/","C","h-7","1,3,4,9,r"
"336","1969","310","1969","OCT","30","","STS-D","49.84417","78.11556","A","506P","","580","A","UG-T","SE","0.001","20","","","","","","","","","","","1,3,4,6,9,r"
"337","1969","311","1969","NOV","27","05:02:00.0","STS-D","49.83667","78.05972","A","511","","600","A","UG-T","PR","0.001","20","","","","","","","","","","","1,3,4,6,9,r"
"338","1969","312","1969","NOV","30","03:32:59.7","STS-B","49.92428","78.95575","A","1054","","","A","UG-S","WR","125","","54","S","125","6.02","","","","","A","","1,3,4,5,6,9,r"
"339","1969","313 Say-Utes-1","1969","DEC","6","07:02:59.9","-KZ-MA","43.86700","54.80000","","2-T","-410","","","UG-S","I-EM","30","","70","S","30","5.80","C","","","","A","*","1,3,4,5,9,r"
"340","1969","314","1969","DEC","28","03:47:00.2","STS-SU","49.93733","77.71422","A","107","","","A","UG-S","WR","40","","30","S","40","5.79","C","","","","A","","1,3,4,5,6,8,9,r"
"341","1969","315","1969","DEC","29","04:02:00.0","STS-D","49.73222","78.10444","A","Sh-1","","496","A","UG-T","PR","0.001","20","7.3","S","10","5.10","","","","","A","","1,3,4,5,6,9,r"
"342","1970","316 S","1970","JAN","29","07:03:00.0","STS-D","49.79222","78.11306","A","802","","727","A","UG-T","WE","0.001","20","18","S","42","5.60","C","","","","A","","1,3,4,5,6,8,9,r"
"343","1970","316 SS","1970","JAN","29","07:03:00.0","STS-D","49.79222","78.11306","A","802","","727","A","UG-T","WE","0.001","20","","","","","C","","","","","","1,3,4,6,9,r"
"344","1970","316 SS","1970","JAN","29","07:03:00.0","STS-D","49.79222","78.11306","A","802","","727","A","UG-T","WE","0.001","20","","","","","C","","","","","","1,3,4,6,9,r"
"345","1970","317","1970","FEB","18","","STS-D","49.73083","78.10250","A","Sh-2","","700","A","UG-T","SE","0","0.001","","","0.001","","C","","","","","","1,3,4,6,9,r"
"346","1970","318","1970","MAR","27","05:02:59.6","STS-D","49.74444","78.00333","A","610","","698","A","UG-T","PR","0.001","20","5.7","S","6.5","4.93","","","","","A","","1,3,4,5,6,8,9,r"
"347","1970","319","1970","MAY","27","04:03:00.0","STS-D","49.73139","78.10111","A","Sh-3","","580","A","UG-T","WR","0.001","20","0.29","S","0.9","4.20","C","","","","A","","1,3,4,5,6,9,r"
"348","1970","320 Magistral","1970","JUN","25","04:59:55.5","-RU-O","52.20000","55.70000","","1T-2S","-700","","","UG-S","I-CV","2.3","","8.4","S","2.3","4.90","C","","","","A","*","1,3,4,5,9,r"
"349","1970","321","1970","JUN","28","01:58:00.0","STS-D","49.79333","78.11306","A","510","-332","656","A","UG-T","WR","20","150","30","S","88","5.87","C","","","","A","","1,3,4,5,6,8,9,r"
"350","1970","322 S","1970","JUN","28","01:58","STS-D","49.78222","78.05333","?A","705","","650","A","UG-T","PR","0.001","20","","","","","C","","","","","","1,3,4,6,9,r"
"351","1970","322 SS","1970","JUN","28","01:58","STS-D","49.78222","78.05333","?A","705","","650","A","UG-T","WR","0.001","20","","","","","C","","","","","","1,3,4,6,9,r"
"352","1970","323","1970","JUL","21","03:02:59.7","STS-SU","49.95242","77.67289","A","104","","","A","UG-S","WR","0.001","20","14","S","23","5.38","C","","","","A","","1,3,4,5,6,8,9,r"
"353","1970","324","1970","JUL","24","03:57:00.0","STS-D","49.81361","78.13222","A","120","","732","A","UG-T","WR","0.001","20","11","S","20","5.34","C","","","","A","","1,3,4,5,6,8,9,r"
"354","1970","325","1970","SEP","6","04:03","STS-D","49.78889","77.99750","?A","502","","680","A","UG-T","WR","0.001","20","","","","","","","","","","","1,3,4,6,9,r"
"355","1970","326","1970","SEP","6","04:02:59.9","STS-D","49.75250","78.00528","A","8","","752","A","UG-T","PR","0.001","20","14","S","34","5.53","C","","","","A","","1,3,4,5,6,8,9,r"
"356","1970","327 S","1970","OCT","14","05:59:57.57","NZ-NS","73.30400","55.02700","","A-6","-1200","","D","UG-T","WR","150","1500","2200","T*","2200","6.79","","V 2","MCTN?","KB-11","A","","1,3,4,5,8,9,r"
"357","1970","327 SS","1970","OCT","14","05:59:57.6","NZ-NS","73.30400","55.02700","","A-6","","","","UG-T","WR","150","1500","","","","","","","","KB-11","","","1,3,4,9,r"
"358","1970","327 SS","1970","OCT","14","05:59:57.6","NZ-NS","73.30400","55.02700","","A-6","","","","UG-T","WR","150","1500","","","","","","","","KB-11","","","1,3,4,9,r"
"359","1970","328","1970","NOV","4","06:02:59.8","STS-SU","49.98922","77.76244","A","125","","","A","UG-S","PR","0.001","20","14","S","27","5.44","","","","","A","","1,3,4,5,6,8,9,r"
"360","1970","329 Say-Utes-2","1970","DEC","12","07:00:59.8","-KZ-MA","43.85000","54.80000","","6T","-740","","","UG-S","I","80","","113","S","80","6.00","C","","","","A","","1,3,4,5,9,r"
"361","1970","330","1970","DEC","17","07:01:00.0","STS-D","49.75194","78.10167","A","193","","624","A","UG-T","WR","20","150","14","S","26","5.43","C","","","","A","","1,3,4,5,6,8,9,r"
"362","1970","331 Say-Utes-3","1970","DEC","23","07:00:59.8","-KZ-MA","44.02500","54.93300","","1-T","-500","","","UG-S","I","75","","113","S","75","6.00","C","","","","A","","1,3,4,5,9,r"
"363","1971","332","1971","JAN","29","05:03:00.0","STS-D","49.80528","78.16861","A","114","","657","A","UG-T","WE","0.001","20","","","1.8","4.47","","","","","","","1,3,4,6,8,9,r"
"364","1971","333","1971","MAR","22","04:33:00.3","STS-D","49.79333","78.11306","A","510P","","656","A","UG-T","PR","20","150","30","S","67","5.77","C","","","","A","","1,3,4,5,6,8,9,r"
"365","1971","334","1971","MAR","22","04:33","STS-D","49.77444","78.08278","?A","807","","601","A","UG-T","WR","0.001","20","","","","","","","","","","","1,3,4,6,9,r"
"366","1971","335 Taiga S","1971","MAR","23","06:59:58.4","-RU-P","61.40000","56.20000","","1B","-128","","","UG-S","I-EM","15","","45","S","15","5.50","C","","","","S","*","1,3,4,5,6,9,r"
"367","1971","335 Taiga SS","1971","MAR","23","06:59:58","-RU-P","61.40000","56.20000","*","2B","-128","","","UG-S","I","15","","","","15","","C","","","","","","1,3,4,6,9,r"
"368","1971","335 Taiga SS","1971","MAR","23","06:59:58","-RU-P","61.40000","56.20000","*","3B","-128","","","UG-S","I","15","","","","15","","C","","","","","","1,3,4,6,9,r"
"369","1971","336","1971","APR","9","02:33:00.0","STS-D","49.83222","78.03861","A","148/1","","632","A","UG-T","I","0.23","","","","0.23","","","","","","","","1,3,4,6,9,r"
"370","1971","337","1971","APR","25","03:32:59.9","STS-D","49.78028","78.03667","A","706","","689","A","UG-T","WR","90","","53","S","90","6.08","C","","","","A","","1,3,4,5,6,8,9,r"
"371","1971","338","1971","MAY","25","04:03:00.4","STS-D","49.80417","78.14500","A","119","","761","A","UG-T","WR","0.001","20","6","S","9","5.05","","","","","A","","1,3,4,5,6,8,9,r"
"372","1971","339","1971","JUN","6","04:02:59.7","STS-SU","49.97542","77.66028","A","110","","","A","UG-S","WR","16","","17","S","16","5.53","","","","","A","","1,3,4,5,6,8,9,r"
"373","1971","340","1971","JUN","19","04:04:00.1","STS-SU","49.96903","77.64081","A","129","","","A","UG-S","WR","0.001","20","15","S","35","5.54","","","","","A","","1,3,4,5,6,8,9,r"
"374","1971","341","1971","JUN","30","03:56:59.8","STS-B","49.94600","78.98047","A","1056","","","A","UG-S","WR","0.001","20","5","","5","4.94","C","","","","A","","1,3,4,5,6,9,r"
"375","1971","342 Globus-4","1971","JUL","2","17:00:01.1","-RU","67.28300","63.46700","","GB-4","-540","","","UG-S","I-SS","2.3","","5.2","S","2.3","4.70","C","","","","A","","1,3,4,5,9,r"
"376","1971","343 Globus-3","1971","JUL","10","17:00:01.4","-RU","64.16700","55.26700","","GB-3","-470","","","UG-S","I-SS","2.3","","17","S","2.3","5.20","C","","","","A","","1,3,4,5,9,r"
"377","1971","344 Globus-1","1971","SEP","19","11:00:01.1","-RU","57.50800","42.64300","","GB-1","-610","","","UG-S","I-SS","2.3","","3.3","S","2.3","4.50","","V","","","A","","1,3,4,5,9,r"
"378","1971","345 S","1971","SEP","27","05:59:55.75","NZ-NS","73.39300","54.92000","","A-8","-1200","","DMN","UG-T","WR","150","1500","2450","T*","2450","6.67","","V 15","CTN","KB-11/","A","","1,3,4,5,8,9,r"
"379","1971","345 SS","1971","SEP","27","05:59:55.8","NZ-NS","73.39300","54.92000","","A-8","","","","UG-T","WR","150","1500","","","","","","","","KB-11/","C","h-7","1,3,4,9,r"
"380","1971","345 SS","1971","SEP","27","05:59:55.8","NZ-NS","73.39300","54.92000","","A-8","","","","UG-T","WR","150","1500","","","","","","","","KB-11/","C","h-7","1,3,4,9,r"
"381","1971","345 SS","1971","SEP","27","05:59:55.8","NZ-NS","73.39300","54.92000","","A-8","","","","UG-T","WR","150","1500","","","","","","","","KB-11/","C","h-7","1,3,4,9,r"
"382","1971","346 Globus-2","1971","OCT","4","10:00:00.1","-RU-A","61.35800","48.09200","","GB-2","-595","","","UG-S","I-SS","2.3","","4.1","S","2.3","4.60","C","","","","A","","1,3,4,5,9,r"
"383","1971","347","1971","OCT","9","06:02:59.7","STS-SU","49.97789","77.64144","A","111","","","A","UG-S","WR","12","","12","S","12","5.37","","V","","","A","","1,3,4,5,6,8,9,r"
"384","1971","348","1971","OCT","21","06:02:59.7","STS-SU","49.97381","77.59733","A","127","","","A","UG-S","WR","23","","19","S","23","5.58","","","","","A","","1,3,4,5,6,8,9,r"
"385","1971","349 Sapfir-1","1971","OCT","22","05:00:01.0","-RU-O","51.60000","54.45000","","E-2","-1140","","","UG-S","I-CV","15","","17","S","15","5.20","C","","","","A","","1,3,4,5,9,r"
"386","1971","350 S","1971","NOV","29","06:02:59.9","STS-D","49.73778","78.08139","A","105","","766","A","UG-T","WR","0.001","20","16","S","28","5.46","C","","","","A","","1,3,4,5,6,8,9,r"
"387","1971","350 SS","1971","NOV","29","06:02:59.9","STS-D","49.73778","78.08139","A","105","","766","A","UG-T","WR","0.001","20","","","","","C","","","","","","1,3,4,6,9,r"
"388","1971","351","1971","DEC","15","07:53:59.8","STS-D","49.83056","77.99333","A","157","-115","691","A","UG-T","WE","0.001","20","4.5","S","6","4.90","","","","","A","","1,3,4,5,6,8,9,r"
"389","1971","352 Galit","1971","DEC","22","06:59:59.0","-KZ-BA","47.89700","48.13300","","A-III","-987","","","UG-S","I","64","","57","S","64","6.00","C","","","","A","","1,3,4,5,9,r"
"390","1971","353","1971","DEC","30","06:21:00.2","STS-D","49.74917","78.00611","A","809","","714","A","UG-T","WR","0.001","20","36","S","50","5.84","C","","","","A","","1,3,4,5,6,8,9,r"
"391","1971","354","1971","DEC","30","06:21","STS-D","49.75500","78.04750","?A","609","","715","A","UG-T","WR","20","150","","","","","C","","","","","","1,3,4,6,9,r"
"392","1972","355","1972","FEB","10","05:03:00.0","STS-B","50.02428","78.87808","A","1007","","","A","UG-S","WR","16","","13","S","16","5.27","","V","","","A","","1,3,4,5,6,9,r"
"393","1972","356 S","1972","MAR","10","04:56:59.8","STS-D","49.75194","78.11806","A","201","","672","A","UG-T","WR","0.001","20","15","S","28","5.45","","","","","A","","1,3,4,5,6,8,9,r"
"394","1972","356 SS","1972","MAR","10","04:56:59.8","STS-D","49.75194","78.11806","A","201","","672","A","UG-T","WR","0.001","20","","","","","","","","","","","1,3,4,6,9,r"
"395","1972","357 S","1972","MAR","28","04:22:00.1","STS-D","49.73417","78.08250","A","191","","655","A","UG-T","WR","0.001","20","6","T","6","5.18","C","","","","A","","1,3,4,5,6,8,9,r"
"396","1972","357 SS","1972","MAR","28","04:22:00.1","STS-D","49.73417","78.08250","A","191","","655","A","UG-T","PR","0.001","20","","","","","C","","","","","","1,3,4,6,9,r"
"397","1972","357 SS","1972","MAR","28","04:22:00.1","STS-D","49.73417","78.08250","A","191","","655","A","UG-T","SE","0","0.001","","","0.001","","C","","","","","","1,3,4,6,9,r"
"398","1972","358 Crater","1972","APR","11","06:00:01.9","-TU","37.35000","62.05000","","?","-1720","","","UG-S","I-FE","15","","8.4","S","15","4.90","C","","","","A","","1,3,4,5,9,r"
"399","1972","359","1972","APR","20","","STS-D","49.84167","78.10722","A","505P","","587","A","UG-T","SE","0","0.001","","","0.001","","C","","","","","","1,3,4,6,9,r"
"400","1972","360","1972","JUN","7","01:28","STS-D","49.83167","78.10944","?A","110","","618","A","UG-T","WR","0.001","20","","","","","C","","","","","","1,3,4,6,9,r"
"401","1972","361","1972","JUN","7","01:28:00.0","STS-D","49.77306","77.99000","A","601","","620","A","UG-T","WE","0.001","20","14","S","25","5.42","C","","","","A","","1,3,4,5,6,8,9,r"
"402","1972","362","1972","JUL","6","01:03:00.0","STS-D","49.73611","78.10917","A","157-M","","650","A","UG-T","WE","0.001","20","1.5","S","1.5","4.40","C","","","","A","","1,3,4,5,6,9,r"
"403","1972","363 Fakel","1972","JUL","9","07:00:01.3","-UK","49.80000","35.40000","","?","-2483","","","UG-S","I-FE","3.8","","38","","3.8","4.80","C","","","","A","","1,3,4,5,9,r"
"404","1972","364","1972","JUL","27","10:00","NZ-SS","70.80000","53.80000","*","Yu-3","","","","UG-S","FS","0.001","20","","","10","","C","","","Ch-70","","","1,3,4,9,r"
"405","1972","365","1972","AUG","16","03:16:59.8","STS-D","49.77056","78.05722","A","708","","555","A","UG-T","WE","8","","7.8","S","8","5.11","","","","","A","","1,3,4,5,6,8,9,r"
"406","1972","366 Region-3","1972","AUG","20","03:00:00.0","-KZ","49.40000","48.14200","","R-3","-490","","","UG-S","I-SS","6.6","","55","S","6.6","5.70","C","","","","A","","1,3,4,5,9,r"
"407","1972","367","1972","AUG","26","03:46:59.7","STS-SU","49.98197","77.71661","A","132","","","A","UG-S","WR","0.001","20","13","S","21","5.36","","","","","A","","1,3,4,5,6,8,9,r"
"408","1972","368 S","1972","AUG","28","05:59:56.87","NZ-NS","73.38800","54.84700","","A-16","-900","","D","UG-T","WR","150","1500","1130","T*","1120","6.49","","V 1","MCi","Ch-70","A","","1,3,4,5,8,9,r"
"409","1972","368 SS","1972","AUG","28","05:59:56.9","NZ-NS","73.38800","54.84700","","A-16","","","","UG-T","WR","20","150","","","","","","","","Ch-70","","","1,3,4,9,r"
"410","1972","368 SS","1972","AUG","28","05:59:56.9","NZ-NS","73.38800","54.84700","","A-16","","","","UG-T","WR","150","1500","","","","","","","","Ch-70","","","1,3,4,9,r"
"411","1972","368 SS","1972","AUG","28","05:59:56.9","NZ-NS","73.38800","54.84700","","A-16","","","","UG-T","WR","150","1500","","","","","","","","Ch-70","","","1,3,4,9,r"
"412","1972","369","1972","SEP","2","08:56:59.9","STS-SU","49.95942","77.64089","A","128","","","A","UG-S","WR","2","","4.3","S","2","5.10","","","","","A","","1,3,4,5,6,9,r"
"413","1972","370 Dnepr-1","1972","SEP","4","07:00:00.0","-RU-M","67.75000","33.10000","","?","-130","","","UG-T","I","2.1","","4.1","S","2.1","4.60","C","","","","A","*","1,3,4,5,9,r"
"414","1972","371 Region-1","1972","SEP","21","09:00:00.3","-RU-O","52.11800","52.06800","","R-1","-490","","","UG-S","I-SS","2.3","","10","S","2.3","5.00","C","","","","A","","1,3,4,5,9,r"
"415","1972","372 Region-4","1972","OCT","3","09:00:00.2","-RU","46.85300","44.93800","","R-4","-490","","","UG-S","I-SS","6.6","","44","S","6.6","5.60","C","","","","A","","1,3,4,5,9,r"
"416","1972","373","1972","NOV","2","01:27:00.2","STS-B","49.92697","78.81725","A","1061","","","A","UG-S","WR","165","","100","S","165","6.16","","","","","A","","1,3,4,5,6,9,r"
"417","1972","374 Region-2","1972","NOV","24","09:00:00.0","-RU-O","51.99000","51.86700","","R-2","-680","","","UG-S","I-SS","2.3","","3.3","S","2.3","4.50","C","","","","A","","1,3,4,5,9,r"
"418","1972","375 Region-5","1972","NOV","24","10:00:00.2","-KZ","51.84200","64.21000","","R-5","-425","","","UG-S","I-SS","6.6","","17","S","6.6","5.20","C","","","","A","","1,3,4,5,9,r"
"419","1972","376 S","1972","DEC","10","04:27:00.0","STS-D","49.82611","78.09194","A","3-2","","660","A","UG-T","WR","0.001","20","23","S","58","5.72","C","","","","A","","1,3,4,5,6,8,9,r"
"420","1972","376 SS","1972","DEC","10","04:27:00","STS-D","49.82806","78.05806","A","140","","646","A","UG-T","WR","20","150","","","","","C","","","","","","1,3,4,6,9,r"
"421","1972","377","1972","DEC","10","04:27:10.0","STS-B","50.02700","78.99556","A","1204","-378","","A","UG-S","PR","140","","150","","140","5.96","110","V","","","A","","1,3,4,5,6,9,r"
"422","1972","378","1972","DEC","28","04:27:00.0","STS-D","49.73611","78.10722","A","25PP","","739","A","UG-T","WR","0.001","20","0.39","S","","4.60","","","","","A","","1,3,4,5,6,8,9,r"
"423","1973","379","1973","FEB","16","05:03:00.0","STS-D","49.81583","78.10667","A","113","","768","A","UG-T","WR","20","150","17","S","42","5.60","","","","","A","","1,3,4,5,6,9,r"
"424","1973","380","1973","APR","19","04:32:59.92","STS-SU","49.98400","77.61400","","131","","","","UG-S","WR","0.001","20","12","S","21","5.36","","","","","A","","1,3,4,5,6,8,9,r"
"425","1973","381 S","1973","JUL","10","01:27:00.15","STS-D","49.79111","78.01278","A","806","","684","A","UG-T","WR","0.001","20","11","S","20","5.34","C","","","","A","","1,3,4,5,6,8,9,r"
"426","1973","381 SS","1973","JUL","10","01:27:00.2","STS-D","49.79111","78.01278","A","806","","684","A","UG-T","WR","0.001","20","","","","","C","","","","","","1,3,4,6,9,r"
"427","1973","381 SS","1973","JUL","10","01:27:00.2","STS-D","49.79111","78.01278","A","806","","684","A","UG-T","SE","0","0.001","","","0.001","","C","","","","","","1,3,4,6,9,r"
"428","1973","382","1973","JUL","23","01:23:00.16","STS-B","49.96889","78.81750","A","1066","-465","","A","UG-S","PR","150","1500","212","","212","6.17","300","V","","","A","","1,3,4,5,6,8,9,r"
"429","1973","383 Meridian-3","1973","AUG","15","02:00:00.0","-KZ","42.77500","67.40800","","MN-3","-610","","","UG-S","I-SS","6.3","","21","S","6.3","5.30","C","","","","A","","1,3,4,5,9,r"
"430","1973","384 Meridian-1","1973","AUG","28","03:00:00.0","-KZ","50.52700","68.32300","","MN-1","-400","","","UG-S","I-SS","6.3","","17","S","6.3","5.20","C","","","","A","","1,3,4,5,9,r"
"431","1973","385 S","1973","SEP","12","06:59:54.81","NZ-NS","73.31400","55.05600","","V-1","-1500","","D","UG-T","WR","1500","10000","4000","T>","3800","6.97","","V 15","CTN","KB-11/","A","","1,3,4,5,8,9,r"
"432","1973","385 SS","1973","SEP","12","06:59:54.8","NZ-NS","73.31400","55.05600","","V-1","","","","UG-T","WR","150","1500","","","","","","","","KB-11/","C","h-7","1,3,4,9,r"
"433","1973","385 SS","1973","SEP","12","06:59:54.8","NZ-NS","73.31400","55.05600","","V-1","","","","UG-T","WR","150","1500","","","","","","","","KB-11/","C","h-7","1,3,4,9,r"
"434","1973","385 SS","1973","SEP","12","06:59:54.8","NZ-NS","73.31400","55.05600","","V-1","","","","UG-T","WR","150","1500","","","","","","","","KB-11/","C","h-7","1,3,4,9,r"
"435","1973","386 Meridian-2","1973","SEP","19","03:00:00.2","-KZ","45.75800","67.82500","","MN-2","-400","","","UG-S","I-SS","6.3","","13","S","6.3","5.10","C","","","","A","","1,3,4,5,9,r"
"436","1973","387","1973","SEP","20","","STS-B","49.96167","78.85556","A","1267","","","A","UG-S","WR","0","0.001","","","0.001","","C","","","","","","1,3,4,6,9,r"
"437","1973","388","1973","SEP","27","07:00:01.12","NZ-SS","70.73100","53.83600","","Yu-4","-880","","**","UG-S","FS","20","150","150/1","0","180","5.89","","V 10","Ci","Ch-70","A","","1,3,4,5,8,9,r"
"438","1973","389 Sapfir-2","1973","SEP","30","05:00:00.4","-RU-O","51.65000","54.55000","","E-3","-1145","","","UG-S","I-CV","10","","17","S","10","5.20","C","","","","A","","1,3,4,5,9,r"
"439","1973","391","1973","OCT","26","04:27:00.14","STS-D","49.75222","78.13250","A","205","","575","A","UG-T","WE","0.001","20","6.6","S","15","5.23","","","","","A","","1,3,4,5,6,8,9,r"
"440","1973","390 Kama-2","1973","OCT","26","05:59:59.5","-RU-BK","53.65000","55.40000","","?","-2030","","","UG-S","I-CV","10","","10","S","10","4.80","C","","","","A","*","1,3,4,5,9,r"
"441","1973","392","1973","OCT","27","07:00:00.61","NZ-SS","70.78000","54.03500","","Yu-1","-1900","","D","UG-S","WR","1500","10000","4000","","4000","6.98","C","","TN","KB-11","A","","1,3,4,5,8,9,r"
"442","1973","393","1973","NOV","4","03:57:00.0","STS-B","50.06306","78.93306","A","1069","","","A","UG-S","WR","0.001","20","","","","","","V","","","","","1,3,4,6,9,r"
"443","1973","394","1973","DEC","14","07:46:59.67","STS-B","50.04381","78.98569","A","1064","","","A","UG-S","WR","20","150","80","","80","6.00","","","","","A","","1,3,4,5,6,8,9,r"
"444","1973","395","1973","DEC","31","04:03:00.0","STS-D","49.73944","78.08639","A","21P","-157","676","A","UG-T","WR","0.001","20","0.5","","0.5","","C","","","","","","1,3,4,6,9,r"
"445","1974","396 S","1974","JAN","30","04:57:04.6","STS-D","49.82333","78.04167","A","603","","677","A","UG-T","WE","0.001","20","14","S","24","5.40","C","","","","A","","1,3,4,5,6,9,r"
"446","1974","396 SS","1974","JAN","30","04:57:04.6","STS-D","49.82333","78.04167","A","603","","677","A","UG-T","WE","0.001","20","4.5","S","6","4.90","C","","","","A","","1,3,4,5,6,9,r"
"447","1974","396 SS","1974","JAN","30","04:57:04.6","STS-D","49.82333","78.04167","A","603","","677","A","UG-T","WE","0.001","20","","","","","C","","","","","","1,3,4,6,9,r"
"448","1974","397","1974","FEB","28","","STS-D","49.83167","78.10944","A","110P","","618","A","UG-T","SE","0","0.001","","","0.001","","C","","","","","","1,3,4,6,9,r"
"449","1974","398","1974","APR","16","05:52:59.84","STS-B","50.02444","78.92639","A","1301","","","A","UG-S","WR","0.001","20","1","","1","4.90","","V","","","A","","1,3,4,5,6,8,9,r"
"450","1974","399","1974","MAY","16","03:03:00.1","STS-D","49.73972","78.03583","A","176","","652","A","UG-T","WR","0.001","20","10","S","18","5.30","C","","","","A","","1,3,4,5,6,9,r"
"451","1974","400","1974","MAY","31","03:27:00.02","STS-B","49.96056","78.84417","A","1207","-316","","A","UG-S","PR","20","150","71","","71","5.90","200","V","","","A","","1,3,4,5,6,8,9,r"
"452","1974","401","1974","JUN","25","03:57:00.2","STS-D","49.83056","78.10139","A","3-1PP","","630","A","UG-T","WE","0.001","20","1.8","S","3.5","4.70","C","","","","A","","1,3,4,5,6,9,r"
"453","1974","402 Kama-1","1974","JUL","8","06:00:00.0","-RU-BK","53.70000","55.10000","","?","-2130","","","UG-S","I-CV","10","","4.1","S","10","4.60","C","","","","A","*","1,3,4,5,9,r"
"454","1974","403","1974","JUL","10","02:57:00.0","STS-D","49.77722","78.11250","A","195","","600","A","UG-T","WR","0.001","20","8.4","S","18","5.30","C","","","","A","","1,3,4,5,6,9,r"
"455","1974","404","1974","JUL","29","03:28:00.0","STS-B","49.93750","78.93583","A","1050","","","A","UG-S","WR","0.001","20","","","","","","","","","","","1,3,4,6,9,r"
"456","1974","405 Gorizont-2","1974","AUG","14","15:00:00.2","-RU-T","68.90300","75.82300","","G-2","-550","","","UG-S","I-SS","7.6","","27","S","7.6","5.40","C","","","","A","","1,3,4,5,9,r"
"457","1974","407 S","1974","AUG","29","09:59:56.2","NZ-NS","73.39700","54.90500","","A-11","-1000","","DMX","UG-T","WR","150","1500","570","S>","1200","6.58","","V 4.9","kCi","KB-11/","A","","1,3,4,5,9,f,r"
"458","1974","407 SS","1974","AUG","29","09:59:56.2","NZ-NS","73.39700","54.90500","","A-11","","","","UG-T","WR","150","1500","","","","","","","","KB-11/","C","h-7","1,3,4,9,r"
"459","1974","407 SS","1974","AUG","29","09:59:56.2","NZ-NS","73.39700","54.90500","","A-11","","","","UG-T","WR","20","150","","","","","","","","KB-11/","C","h-7","1,3,4,9,r"
"460","1974","407 SS","1974","AUG","29","09:59:56.2","NZ-NS","73.39700","54.90500","","A-11","","","","UG-T","WR","0.001","20","","","","","","","","KB-11/","C","h-7","1,3,4,9,r"
"461","1974","407 SS","1974","AUG","29","09:59:56.2","NZ-NS","73.39700","54.90500","","A-11","","","","UG-T","WR","150","1500","","","","","","","","KB-11/","C","h-7","1,3,4,9,r"
"462","1974","406 Gorizont-1","1974","AUG","29","15:00:00.4","-RU","67.08500","62.62500","","G-1","-590","","","UG-S","I-SS","7.6","","10","S","7.6","5.00","C","","","","A","","1,3,4,5,9,r"
"463","1974","408","1974","SEP","13","03:03:00.0","STS-D","49.76972","78.05528","A","179","","690","A","UG-T","WE","0.001","20","8.6","S","14","5.20","C","","","","A","","1,3,4,5,6,9,r"
"464","1974","409 Kristall","1974","OCT","2","01:00:01.1","-RU","66.10000","112.65000","","?","-98","305","*","UG-S","I-EM","1.7","","","","1.7","4.60","60","","","","","*","1,3,4,9,r"
"465","1974","410 Argon-3","1974","OCT","16","06:33:00.14","STS-B","49.98750","78.89417","A","1005","","","A","UG-S","WE","0.001","20","19","","19","5.50","C","","","","A","","1,3,4,5,6,8,9,r"
"466","1974","411","1974","NOV","2","05:00:00.0","NZ-SS","70.81000","53.91000","","Yu-5N","-1500","","D","UG-S","WR","1500","10000","2000","","2300","6.81","C","","TN","Ch-70","A","","1,3,4,5,8,9,r"
"467","1974","412","1974","NOV","28","05:57:00.0","STS-SU","49.95000","77.70000","*","215","","","","UG-S","WR","0.001","20","","","0.01","2.70","","V","","","","","1,3,4,6,9,r"
"468","1974","413 Lazurit","1974","DEC","7","05:59:59.0","STS-M","49.91600","77.60500","","R-1","-75","","","UG-S","I-EM","1.7","","1.8","S","1.7","4.70","","","","","A","*","1,3,4,5,6,9,r"
"469","1974","414","1974","DEC","16","06:23:00.14","STS-D","49.76778","78.08167","A","709P","","629","A","UG-T","WR","0.001","20","5.7","S","6.7","4.94","","","","","A","","1,3,4,5,6,8,9,r"
"470","1974","415","1974","DEC","16","06:41:00.34","STS-D","49.83306","78.02667","A","148/5","-126","600","A","UG-T","I","3.8","","3.6","S","3.8","4.89","C","","","","A","","1,3,4,5,6,8,9,r"
